source,apv-system,apv-system,apv-system,atmosphere,biomass-bus,electricity-bus,irrigation-bus,precipitation-bus,solar-energy-bus,sun,water-harvest-bus,water-source
2022-07-20 13:00:00,419.32477,51.439851,3.2e-08,3.2e-08,419.32477,51.439851,234.96132,3.2e-08,314.15635,314.156352,3.2e-08,234.96132
2022-07-20 14:00:00,412.88873,50.683604,3.2e-08,3.2e-08,412.88873,50.683604,233.68273,3.2e-08,309.3345,309.334496,3.2e-08,233.68273
2022-07-20 15:00:00,377.79074,46.891518,3.2e-08,3.2e-08,377.79074,46.891518,228.84883,3.2e-08,283.03923,283.03923199999997,3.2e-08,228.84883
2022-07-20 16:00:00,307.69619,39.142462,3.2e-08,3.2e-08,307.69619,39.142462,218.32218,3.2e-08,230.52469,230.524688,3.2e-08,218.32218
2022-07-20 17:00:00,224.41908,29.414716,3.2e-08,3.2e-08,224.41908,29.414716,203.72446,3.2e-08,168.336,168.336,3.2e-08,203.72446
2022-07-20 18:00:00,137.1992,19.037667,3.2e-08,3.2e-08,137.1992,19.037667,190.49897,3.2e-08,106.09164,106.0916416,3.2e-08,190.49897
2022-07-20 19:00:00,56.49961,8.292227,3.2e-08,3.2e-08,56.49961,8.292227,178.16634,3.2e-08,45.051507,45.051507199999996,3.2e-08,178.16634
2022-07-20 20:00:00,5.8312754,0.86677088,3.2e-08,3.2e-08,5.8312754,0.86677088,169.70164,3.2e-08,4.6397344,4.6397344,3.2e-08,169.70164
2022-07-20 21:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,165.86561,3.2e-08,3.2e-08,3.2e-08,3.2e-08,165.86561
2022-07-20 22:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,160.49239,3.2e-08,3.2e-08,3.2e-08,3.2e-08,160.49239
2022-07-20 23:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,158.71971,3.2e-08,3.2e-08,3.2e-08,3.2e-08,158.71971
2022-07-21 00:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.45446,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.45446
2022-07-21 01:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.80813,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.80813
2022-07-21 02:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,153.80662,3.2e-08,3.2e-08,3.2e-08,3.2e-08,153.80662
2022-07-21 03:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,153.15057,3.2e-08,3.2e-08,3.2e-08,3.2e-08,153.15057
2022-07-21 04:00:00,3.2e-08,3.2e-08,3.2e-08,0.3072,3.2e-08,3.2e-08,152.94084,0.3072,3.2e-08,3.2e-08,3.2e-08,152.94084
2022-07-21 05:00:00,3.2e-08,3.2e-08,3.2e-08,0.4544,3.2e-08,3.2e-08,152.77276,0.4544,3.2e-08,3.2e-08,3.2e-08,152.77276
2022-07-21 06:00:00,0.083095232,0.016358944,3.2e-08,0.4544,0.083095232,0.016358944,151.47299,0.4544,0.0860096,0.08600959999999999,3.2e-08,151.47299
2022-07-21 07:00:00,18.597611,3.5512923,3.2e-08,1.0688,18.597611,3.5512923,157.80752,1.0688,18.822054,18.8220544,3.2e-08,157.80752
2022-07-21 08:00:00,79.83683,14.057762,3.2e-08,0.3072,79.83683,14.057762,178.39746,0.3072,76.35583,76.3558304,3.2e-08,178.39746
2022-07-21 09:00:00,136.08459,21.821354,3.2e-08,0.1472,136.08459,21.821354,190.07896,0.1472,121.09364,121.0936416,3.2e-08,190.07896
2022-07-21 10:00:00,239.04549,35.155175,3.2e-08,3.2e-08,239.04549,35.155175,210.1039,3.2e-08,202.03861,202.0386144,3.2e-08,210.1039
2022-07-21 11:00:00,329.41418,43.510483,3.2e-08,3.2e-08,329.41418,43.510483,223.52286,3.2e-08,257.19434,257.19433599999996,3.2e-08,223.52286
2022-07-21 12:00:00,372.15836,46.537104,3.2e-08,3.2e-08,372.15836,46.537104,227.4367,3.2e-08,278.81947,278.819472,3.2e-08,227.4367
2022-07-21 13:00:00,377.8448,47.045181,3.2e-08,0.1472,377.8448,47.045181,226.19354,0.1472,283.07973,283.07972800000005,3.2e-08,226.19354
2022-07-21 14:00:00,379.86409,47.244488,3.2e-08,0.1472,379.86409,47.244488,230.64369,0.1472,284.59258,284.592576,3.2e-08,230.64369
2022-07-21 15:00:00,330.63107,41.753962,3.2e-08,3.2e-08,330.63107,41.753962,224.98849,3.2e-08,247.7074,247.7074016,3.2e-08,224.98849
2022-07-21 16:00:00,293.10187,37.410061,3.2e-08,3.2e-08,293.10187,37.410061,219.9874,3.2e-08,219.59069,219.590688,3.2e-08,219.9874
2022-07-21 17:00:00,206.61656,27.080689,3.2e-08,3.2e-08,206.61656,27.080689,206.65529,3.2e-08,154.79626,154.796256,3.2e-08,206.65529
2022-07-21 18:00:00,133.67202,17.930614,3.2e-08,3.2e-08,133.67202,17.930614,194.81452,3.2e-08,100.14652,100.1465152,3.2e-08,194.81452
2022-07-21 19:00:00,61.97345,8.6958501,3.2e-08,3.2e-08,61.97345,8.6958501,181.89999,3.2e-08,47.429565,47.4295648,3.2e-08,181.89999
2022-07-21 20:00:00,5.8592667,0.89983037,3.2e-08,3.2e-08,5.8592667,0.89983037,169.10707,3.2e-08,4.8067104,4.8067104,3.2e-08,169.10707
2022-07-21 21:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,163.85852,3.2e-08,3.2e-08,3.2e-08,3.2e-08,163.85852
2022-07-21 22:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,159.60081,3.2e-08,3.2e-08,3.2e-08,3.2e-08,159.60081
2022-07-21 23:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,163.28655,3.2e-08,3.2e-08,3.2e-08,3.2e-08,163.28655
2022-07-22 00:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,156.65675,3.2e-08,3.2e-08,3.2e-08,3.2e-08,156.65675
2022-07-22 01:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,155.26021,3.2e-08,3.2e-08,3.2e-08,3.2e-08,155.26021
2022-07-22 02:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,155.79126,3.2e-08,3.2e-08,3.2e-08,3.2e-08,155.79126
2022-07-22 03:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,156.08054,3.2e-08,3.2e-08,3.2e-08,3.2e-08,156.08054
2022-07-22 04:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.07338,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.07338
2022-07-22 05:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,152.98224,3.2e-08,3.2e-08,3.2e-08,3.2e-08,152.98224
2022-07-22 06:00:00,0.07253792,0.014442112,3.2e-08,3.2e-08,0.07253792,0.014442112,152.27581,3.2e-08,0.075888,0.075888,3.2e-08,152.27581
2022-07-22 07:00:00,19.546657,3.6423411,3.2e-08,0.9216,19.546657,3.6423411,158.81711,0.9216,19.333088,19.333088,3.2e-08,158.81711
2022-07-22 08:00:00,65.138319,11.412802,3.2e-08,3.2e-08,65.138319,11.412802,175.7179,3.2e-08,61.687776,61.687776,3.2e-08,175.7179
2022-07-22 09:00:00,123.83759,19.732863,3.2e-08,3.2e-08,123.83759,19.732863,189.66069,3.2e-08,109.07686,109.076864,3.2e-08,189.66069
2022-07-22 10:00:00,242.78935,34.925173,3.2e-08,3.2e-08,242.78935,34.925173,214.14538,3.2e-08,200.93561,200.93560639999998,3.2e-08,214.14538
2022-07-22 11:00:00,329.27,43.207059,3.2e-08,3.2e-08,329.27,43.207059,222.86978,3.2e-08,255.34755,255.347552,3.2e-08,222.86978
2022-07-22 12:00:00,389.31222,48.387627,3.2e-08,3.2e-08,389.31222,48.387627,229.27639,3.2e-08,291.67107,291.671072,3.2e-08,229.27639
2022-07-22 13:00:00,399.80718,49.435972,3.2e-08,3.2e-08,399.80718,49.435972,231.98701,3.2e-08,299.53386,299.533856,3.2e-08,231.98701
2022-07-22 14:00:00,409.05947,50.333686,3.2e-08,3.2e-08,409.05947,50.333686,237.21156,3.2e-08,306.46563,306.46563199999997,3.2e-08,237.21156
2022-07-22 15:00:00,374.4748,46.525295,3.2e-08,3.2e-08,374.4748,46.525295,236.20708,3.2e-08,280.55494,280.554944,3.2e-08,236.20708
2022-07-22 16:00:00,298.89639,38.063534,3.2e-08,3.2e-08,298.89639,38.063534,223.2326,3.2e-08,223.93191,223.9319136,3.2e-08,223.2326
2022-07-22 17:00:00,221.2919,28.911263,3.2e-08,3.2e-08,221.2919,28.911263,209.18582,3.2e-08,165.79096,165.79095679999998,3.2e-08,209.18582
2022-07-22 18:00:00,135.13857,18.210028,3.2e-08,3.2e-08,135.13857,18.210028,194.13432,3.2e-08,101.5278,101.5278016,3.2e-08,194.13432
2022-07-22 19:00:00,59.592855,8.5217874,3.2e-08,3.2e-08,59.592855,8.5217874,180.69736,3.2e-08,46.402445,46.4024448,3.2e-08,180.69736
2022-07-22 20:00:00,5.1375442,0.81344662,3.2e-08,3.2e-08,5.1375442,0.81344662,167.75008,3.2e-08,4.3361568,4.3361568,3.2e-08,167.75008
2022-07-22 21:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,162.56381,3.2e-08,3.2e-08,3.2e-08,3.2e-08,162.56381
2022-07-22 22:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,158.06818,3.2e-08,3.2e-08,3.2e-08,3.2e-08,158.06818
2022-07-22 23:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,155.60748,3.2e-08,3.2e-08,3.2e-08,3.2e-08,155.60748
2022-07-23 00:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,155.25766,3.2e-08,3.2e-08,3.2e-08,3.2e-08,155.25766
2022-07-23 01:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,155.11354,3.2e-08,3.2e-08,3.2e-08,3.2e-08,155.11354
2022-07-23 02:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.83319,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.83319
2022-07-23 03:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.34427,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.34427
2022-07-23 04:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,153.70919,3.2e-08,3.2e-08,3.2e-08,3.2e-08,153.70919
2022-07-23 05:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,152.2155,3.2e-08,3.2e-08,3.2e-08,3.2e-08,152.2155
2022-07-23 06:00:00,0.053305664,0.010590432,3.2e-08,3.2e-08,0.053305664,0.010590432,152.05998,3.2e-08,0.0556544,0.05565439999999999,3.2e-08,152.05998
2022-07-23 07:00:00,16.430179,3.2356816,3.2e-08,2.4448,16.430179,3.2356816,156.30144,2.4448,17.111878,17.111878400000002,3.2e-08,156.30144
2022-07-23 08:00:00,62.791745,11.629788,3.2e-08,0.1472,62.791745,11.629788,173.94933,0.1472,62.6896,62.6896,3.2e-08,173.94933
2022-07-23 09:00:00,139.36674,23.263144,3.2e-08,3.2e-08,139.36674,23.263144,190.24035,3.2e-08,129.15373,129.153728,3.2e-08,190.24035
2022-07-23 10:00:00,196.66799,30.805512,3.2e-08,3.2e-08,196.66799,30.805512,199.12591,3.2e-08,174.54424,174.54423680000002,3.2e-08,199.12591
2022-07-23 11:00:00,286.78029,40.611159,3.2e-08,3.2e-08,286.78029,40.611159,212.57529,3.2e-08,237.06182,237.061824,3.2e-08,212.57529
2022-07-23 12:00:00,375.67494,48.152757,3.2e-08,3.2e-08,375.67494,48.152757,224.11484,3.2e-08,288.70609,288.7060928,3.2e-08,224.11484
2022-07-23 13:00:00,401.72468,50.390981,3.2e-08,3.2e-08,401.72468,50.390981,228.2041,3.2e-08,304.45693,304.456928,3.2e-08,228.2041
2022-07-23 14:00:00,383.64951,47.91726,3.2e-08,3.2e-08,383.64951,47.91726,226.38642,3.2e-08,287.76499,287.764992,3.2e-08,226.38642
2022-07-23 15:00:00,359.64974,45.554385,3.2e-08,3.2e-08,359.64974,45.554385,222.58157,3.2e-08,271.60434,271.604336,3.2e-08,222.58157
2022-07-23 16:00:00,280.16617,37.737518,3.2e-08,3.2e-08,280.16617,37.737518,211.0972,3.2e-08,219.64128,219.64128,3.2e-08,211.0972
2022-07-23 17:00:00,198.7538,28.628834,3.2e-08,3.2e-08,198.7538,28.628834,197.97323,3.2e-08,162.3858,162.3858016,3.2e-08,197.97323
2022-07-23 18:00:00,116.38025,17.879394,3.2e-08,3.2e-08,116.38025,17.879394,184.1002,3.2e-08,98.694374,98.6943744,3.2e-08,184.1002
2022-07-23 19:00:00,49.888038,8.3217783,3.2e-08,3.2e-08,49.888038,8.3217783,171.212,3.2e-08,44.844058,44.8440576,3.2e-08,171.212
2022-07-23 20:00:00,4.5196342,0.81188544,3.2e-08,3.2e-08,4.5196342,0.81188544,159.85026,3.2e-08,4.2956768,4.2956768,3.2e-08,159.85026
2022-07-23 21:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,156.28628,3.2e-08,3.2e-08,3.2e-08,3.2e-08,156.28628
2022-07-23 22:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,156.50738,3.2e-08,3.2e-08,3.2e-08,3.2e-08,156.50738
2022-07-23 23:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,155.75607,3.2e-08,3.2e-08,3.2e-08,3.2e-08,155.75607
2022-07-24 00:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,155.0762,3.2e-08,3.2e-08,3.2e-08,3.2e-08,155.0762
2022-07-24 01:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.45004,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.45004
2022-07-24 02:00:00,3.2e-08,3.2e-08,3.2e-08,0.3072,3.2e-08,3.2e-08,153.44678,0.3072,3.2e-08,3.2e-08,3.2e-08,153.44678
2022-07-24 03:00:00,3.2e-08,3.2e-08,3.2e-08,1.376,3.2e-08,3.2e-08,152.10451,1.376,3.2e-08,3.2e-08,3.2e-08,152.10451
2022-07-24 04:00:00,3.2e-08,3.2e-08,3.2e-08,3.0464,3.2e-08,3.2e-08,149.97135,3.0464,3.2e-08,3.2e-08,3.2e-08,149.97135
2022-07-24 05:00:00,3.2e-08,3.2e-08,3.2e-08,2.592,3.2e-08,3.2e-08,149.99167,2.592,3.2e-08,3.2e-08,3.2e-08,149.99167
2022-07-24 06:00:00,0.026729664,0.005801088,3.2e-08,4.8896,0.026729664,0.005801088,147.53131,4.8896,0.0303552,0.0303552,3.2e-08,147.53131
2022-07-24 07:00:00,11.692432,2.504028,3.2e-08,0.9216,11.692432,2.504028,154.92783,0.9216,13.170378,13.1703776,3.2e-08,154.92783
2022-07-24 08:00:00,45.08449,9.143893,3.2e-08,6.864,45.08449,9.143893,160.06933,6.864,48.820976,48.820976,3.2e-08,160.06933
2022-07-24 09:00:00,88.941977,16.023961,3.2e-08,1.0688,88.941977,16.023961,176.45381,1.0688,87.259472,87.259472,3.2e-08,176.45381
2022-07-24 10:00:00,158.96719,26.820469,3.2e-08,0.4544,158.96719,26.820469,191.7298,0.4544,149.92884,149.9288384,3.2e-08,191.7298
2022-07-24 11:00:00,256.76477,38.951967,3.2e-08,0.3072,256.76477,38.951967,208.591,0.3072,225.3385,225.338496,3.2e-08,208.591
2022-07-24 12:00:00,341.77839,47.288368,3.2e-08,0.1472,341.77839,47.288368,220.46749,0.1472,281.12162,281.1216224,3.2e-08,220.46749
2022-07-24 13:00:00,371.6465,49.333926,3.2e-08,3.2e-08,371.6465,49.333926,223.24727,3.2e-08,295.81498,295.814976,3.2e-08,223.24727
2022-07-24 14:00:00,381.50215,49.228196,3.2e-08,3.2e-08,381.50215,49.228196,224.93794,3.2e-08,295.80484,295.8048448,3.2e-08,224.93794
2022-07-24 15:00:00,370.48734,46.67148,3.2e-08,3.2e-08,370.48734,46.67148,223.82542,3.2e-08,279.18374,279.183744,3.2e-08,223.82542
2022-07-24 16:00:00,302.65445,39.139737,3.2e-08,3.2e-08,302.65445,39.139737,215.22899,3.2e-08,229.31542,229.315424,3.2e-08,215.22899
2022-07-24 17:00:00,233.22562,31.365971,3.2e-08,3.2e-08,233.22562,31.365971,204.54165,3.2e-08,179.92269,179.92268800000002,3.2e-08,204.54165
2022-07-24 18:00:00,134.18922,19.818545,3.2e-08,3.2e-08,134.18922,19.818545,188.16215,3.2e-08,110.12929,110.1292864,3.2e-08,188.16215
2022-07-24 19:00:00,53.798694,8.7380582,3.2e-08,3.2e-08,53.798694,8.7380582,172.87938,3.2e-08,47.201878,47.201878400000005,3.2e-08,172.87938
2022-07-24 20:00:00,4.5921734,0.82830566,3.2e-08,3.2e-08,4.5921734,0.82830566,161.12065,3.2e-08,4.3816896,4.3816896,3.2e-08,161.12065
2022-07-24 21:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,158.11386,3.2e-08,3.2e-08,3.2e-08,3.2e-08,158.11386
2022-07-24 22:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,157.09317,3.2e-08,3.2e-08,3.2e-08,3.2e-08,157.09317
2022-07-24 23:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,155.31538,3.2e-08,3.2e-08,3.2e-08,3.2e-08,155.31538
2022-07-25 00:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.19216,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.19216
2022-07-25 01:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,152.94951,3.2e-08,3.2e-08,3.2e-08,3.2e-08,152.94951
2022-07-25 02:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,153.1749,3.2e-08,3.2e-08,3.2e-08,3.2e-08,153.1749
2022-07-25 03:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,153.14747,3.2e-08,3.2e-08,3.2e-08,3.2e-08,153.14747
2022-07-25 04:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,152.86187,3.2e-08,3.2e-08,3.2e-08,3.2e-08,152.86187
2022-07-25 05:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,152.39938,3.2e-08,3.2e-08,3.2e-08,3.2e-08,152.39938
2022-07-25 06:00:00,0.032328736,0.0067552,3.2e-08,3.2e-08,0.032328736,0.0067552,152.23657,3.2e-08,0.0354112,0.035411200000000004,3.2e-08,152.23657
2022-07-25 07:00:00,14.648273,2.9818054,3.2e-08,2.4448,14.648273,2.9818054,155.67512,2.4448,15.735645,15.7356448,3.2e-08,155.67512
2022-07-25 08:00:00,62.69197,12.157217,3.2e-08,0.6144,62.69197,12.157217,173.27664,0.6144,65.437011,65.4370112,3.2e-08,173.27664
2022-07-25 09:00:00,141.31539,24.244905,3.2e-08,0.3072,141.31539,24.244905,191.76359,0.3072,134.65362,134.6536224,3.2e-08,191.76359
2022-07-25 10:00:00,217.49414,34.150675,3.2e-08,0.3072,217.49414,34.150675,207.46893,0.3072,194.91963,194.9196288,3.2e-08,207.46893
2022-07-25 11:00:00,312.51311,43.764141,3.2e-08,0.1472,312.51311,43.764141,222.9069,0.1472,257.64971,257.6497056,3.2e-08,222.9069
2022-07-25 12:00:00,369.78433,47.574162,3.2e-08,3.2e-08,369.78433,47.574162,229.27547,3.2e-08,284.72414,284.7241408,3.2e-08,229.27547
2022-07-25 13:00:00,405.98661,50.296587,3.2e-08,3.2e-08,405.98661,50.296587,232.96172,3.2e-08,304.16346,304.163456,3.2e-08,232.96172
2022-07-25 14:00:00,407.81005,50.452589,3.2e-08,3.2e-08,407.81005,50.452589,230.36404,3.2e-08,305.52957,305.529568,3.2e-08,230.36404
2022-07-25 15:00:00,378.4391,47.168411,3.2e-08,3.2e-08,378.4391,47.168411,227.3884,3.2e-08,283.52498,283.5249792,3.2e-08,227.3884
2022-07-25 16:00:00,308.72271,39.377906,3.2e-08,3.2e-08,308.72271,39.377906,216.70846,3.2e-08,231.29375,231.2937504,3.2e-08,216.70846
2022-07-25 17:00:00,236.18572,31.434211,3.2e-08,3.2e-08,236.18572,31.434211,206.15735,3.2e-08,180.48938,180.489376,3.2e-08,206.15735
2022-07-25 18:00:00,134.69706,19.368508,3.2e-08,3.2e-08,134.69706,19.368508,189.5535,3.2e-08,107.73099,107.7309856,3.2e-08,189.5535
2022-07-25 19:00:00,55.030415,8.8859041,3.2e-08,3.2e-08,55.030415,8.8859041,173.49746,3.2e-08,48.031664,48.031664000000006,3.2e-08,173.49746
2022-07-25 20:00:00,4.72179,0.82794858,3.2e-08,3.2e-08,4.72179,0.82794858,161.7817,3.2e-08,4.3867552,4.3867552,3.2e-08,161.7817
2022-07-25 21:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,159.83277,3.2e-08,3.2e-08,3.2e-08,3.2e-08,159.83277
2022-07-25 22:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,157.7861,3.2e-08,3.2e-08,3.2e-08,3.2e-08,157.7861
2022-07-25 23:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,156.33234,3.2e-08,3.2e-08,3.2e-08,3.2e-08,156.33234
2022-07-26 00:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.73779,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.73779
2022-07-26 01:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,152.98384,3.2e-08,3.2e-08,3.2e-08,3.2e-08,152.98384
2022-07-26 02:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,151.77303,3.2e-08,3.2e-08,3.2e-08,3.2e-08,151.77303
2022-07-26 03:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,151.92931,3.2e-08,3.2e-08,3.2e-08,3.2e-08,151.92931
2022-07-26 04:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,151.89365,3.2e-08,3.2e-08,3.2e-08,3.2e-08,151.89365
2022-07-26 05:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,151.99974,3.2e-08,3.2e-08,3.2e-08,3.2e-08,151.99974
2022-07-26 06:00:00,0.017769088,0.003867296,3.2e-08,3.2e-08,0.017769088,0.003867296,152.1346,3.2e-08,0.0202336,0.0202336,3.2e-08,152.1346
2022-07-26 07:00:00,13.494201,2.9578854,3.2e-08,2.1376,13.494201,2.9578854,154.85099,2.1376,15.553501,15.5535008,3.2e-08,154.85099
2022-07-26 08:00:00,57.848705,11.846911,3.2e-08,1.5232,57.848705,11.846911,169.59253,1.5232,63.549747,63.549747200000006,3.2e-08,169.59253
2022-07-26 09:00:00,114.70379,20.97765,3.2e-08,1.0688,114.70379,20.97765,184.02823,1.0688,115.28511,115.2851072,3.2e-08,184.02823
2022-07-26 10:00:00,200.00027,32.25218,3.2e-08,0.3072,200.00027,32.25218,202.22096,0.3072,182.9737,182.973696,3.2e-08,202.22096
2022-07-26 11:00:00,278.0514,40.680445,3.2e-08,0.3072,278.0514,40.680445,212.49875,0.3072,236.9252,236.9251968,3.2e-08,212.49875
2022-07-26 12:00:00,318.50823,44.076815,3.2e-08,3.2e-08,318.50823,44.076815,215.09257,3.2e-08,259.93162,259.931616,3.2e-08,215.09257
2022-07-26 13:00:00,387.0047,51.075766,3.2e-08,3.2e-08,387.0047,51.075766,223.78165,3.2e-08,307.80139,307.8013856,3.2e-08,223.78165
2022-07-26 14:00:00,383.10168,49.941838,3.2e-08,3.2e-08,383.10168,49.941838,224.65432,3.2e-08,300.38893,300.38892799999996,3.2e-08,224.65432
2022-07-26 15:00:00,368.6898,47.817224,3.2e-08,3.2e-08,368.6898,47.817224,223.46899,3.2e-08,286.16108,286.1610752,3.2e-08,223.46899
2022-07-26 16:00:00,303.54906,40.607957,3.2e-08,3.2e-08,303.54906,40.607957,214.08352,3.2e-08,238.09904,238.09904,3.2e-08,214.08352
2022-07-26 17:00:00,219.31428,31.550248,3.2e-08,3.2e-08,219.31428,31.550248,201.0247,3.2e-08,180.1352,180.1352,3.2e-08,201.0247
2022-07-26 18:00:00,132.2031,20.507854,3.2e-08,3.2e-08,132.2031,20.507854,187.44567,3.2e-08,113.74191,113.74191359999999,3.2e-08,187.44567
2022-07-26 19:00:00,51.160256,8.8375428,3.2e-08,3.2e-08,51.160256,8.8375428,173.04417,3.2e-08,47.571235,47.571235200000004,3.2e-08,173.04417
2022-07-26 20:00:00,4.2364341,0.79769018,3.2e-08,3.2e-08,4.2364341,0.79769018,162.65946,3.2e-08,4.2096672,4.2096672,3.2e-08,162.65946
2022-07-26 21:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,161.41663,3.2e-08,3.2e-08,3.2e-08,3.2e-08,161.41663
2022-07-26 22:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,160.07147,3.2e-08,3.2e-08,3.2e-08,3.2e-08,160.07147
2022-07-26 23:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,159.18233,3.2e-08,3.2e-08,3.2e-08,3.2e-08,159.18233
2022-07-27 00:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,158.19304,3.2e-08,3.2e-08,3.2e-08,3.2e-08,158.19304
2022-07-27 01:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,156.01845,3.2e-08,3.2e-08,3.2e-08,3.2e-08,156.01845
2022-07-27 02:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.39138,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.39138
2022-07-27 03:00:00,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.27117,3.2e-08,3.2e-08,3.2e-08,3.2e-08,154.27117
2022-07-27 04:00:00,3.2e-08,3.2e-08,3.2e-08,0.9216,3.2e-08,3.2e-08,153.37508,0.9216,3.2e-08,3.2e-08,3.2e-08,153.37508
2022-07-27 05:00:00,3.2e-08,3.2e-08,3.2e-08,1.9904,3.2e-08,3.2e-08,151.46281,1.9904,3.2e-08,3.2e-08,3.2e-08,151.46281
2022-07-27 06:00:00,0.008282944,3.2e-08,3.2e-08,3.6608,0.008282944,3.2e-08,149.69799,3.6608,0.010112,0.010112000000000001,3.2e-08,149.69799
